B01001_001E,B19013_001E,B19001_001E,B25003_003E,B25070_007E,B25070_008E,B25070_009E,B25070_010E,B03002_001E,B03002_003E,B03002_004E,B03002_006E,B03002_012E,B11001_001E,B11001_002E,B11001_007E,B15003_001E,B15003_016E,B15003_017E,B15003_018E,B15003_021E,B15003_022E,B15003_023E,B15003_024E,B15003_025E,B20002_002E,B20002_003E,B23025_001E,B23025_002E,B23025_005E,B18101_001E,B18101_002E,B17001_001E,B17001_002E,state,county,tract
3157,88200,1062,837,119,36,12,151,3157,50,52,767,2178,1062,848,214,2373,139,626,57,162,307,129,36,23,38045,28722,2852,2196,121,3157,1580,3157,268,36,081,046902
3341,77045,986,445,17,18,26,291,3341,58,170,1686,841,986,861,125,2506,122,591,73,202,442,287,4,5,47107,28133,2834,1779,107,3341,1616,3333,614,36,081,047000
4362,62635,1458,1214,115,132,80,468,4362,46,0,3329,952,1458,1132,326,3197,286,687,36,196,1031,76,31,0,40669,32763,3525,2390,75,4362,2302,4343,474,36,081,047100
3952,117344,1376,694,79,13,93,110,3952,959,1047,1158,502,1376,1046,330,3036,55,634,111,138,792,359,130,90,56845,50250,3377,1951,84,3663,1943,3652,179,36,081,047200
4177,65083,1643,1004,165,87,64,294,4177,254,37,3109,759,1643,986,657,3203,135,404,85,383,933,506,90,23,40694,36690,3515,2272,71,4177,1663,4170,295,36,081,047300
4987,84160,1720,1277,117,180,205,249,4987,534,67,2524,1816,1720,1361,359,3670,66,848,152,294,1088,263,93,52,41231,41221,4155,2764,305,4987,2590,4987,527,36,081,047500
1362,112567,527,76,0,0,49,6,1362,468,217,440,66,527,385,142,1027,36,82,0,55,446,108,88,17,83571,35893,1114,716,89,1362,647,1362,61,36,081,047600
4020,54045,1969,461,24,0,14,97,4020,866,1049,976,970,1969,1082,887,3297,63,740,108,64,728,338,457,0,58060,36904,3635,2234,234,4017,2229,4017,549,36,081,047801
1320,96050,381,177,0,13,0,94,1320,19,574,386,170,381,339,42,950,173,50,87,25,182,25,32,10,49821,42723,1064,767,121,1320,666,1320,165,36,081,047802
6101,89395,1853,1320,237,11,128,263,6101,359,358,4404,930,1853,1494,359,4696,154,1394,234,303,1252,169,94,21,41399,31736,5109,3500,330,6101,2865,5970,569,36,081,047900
2301,76250,731,206,22,49,0,120,2301,89,88,1127,517,731,627,104,1803,40,577,85,218,390,75,6,4,40938,33819,2104,1105,93,2301,1126,2288,284,36,081,048000
6530,69250,1853,1406,143,31,88,451,6530,309,198,3447,2457,1853,1514,339,5053,423,1430,344,208,810,144,11,15,38375,28562,5697,2992,150,6283,3070,6223,994,36,081,048100
1241,74907,406,204,44,19,12,31,1241,104,362,489,147,406,308,98,1038,2,261,0,77,246,80,28,4,39712,-666666666,1133,716,80,1182,585,1182,59,36,081,048200
2076,68125,769,444,65,25,47,62,2076,229,13,1438,381,769,619,150,1605,122,266,38,65,388,145,34,39,50592,35921,1745,1117,94,2076,1018,2076,392,36,081,048301
1967,88051,659,502,68,124,15,82,1967,171,0,933,856,659,337,322,1475,48,450,18,174,278,143,0,11,50042,-666666666,1577,1118,129,1967,1037,1967,93,36,081,048302
4932,82515,1287,503,36,0,66,177,4932,177,953,2442,736,1287,1168,119,3328,68,752,176,185,895,132,11,0,37179,48258,3918,2540,290,4932,2354,4786,376,36,081,048400
4963,64159,1633,848,139,126,2,214,4963,108,40,3339,1391,1633,1228,405,3524,112,936,25,287,1039,171,69,53,40880,29351,4156,2554,260,4963,2299,4963,680,36,081,048500
1670,59106,533,279,34,21,12,84,1670,64,27,741,792,533,418,115,1156,16,562,31,68,136,33,7,0,47652,34375,1382,741,18,1670,978,1670,284,36,081,048900
3034,82750,1269,1155,43,25,152,275,3034,18,2042,320,510,1269,809,460,2213,50,568,134,225,359,191,52,48,31111,45800,2612,1666,66,3032,1249,3032,432,36,081,049201
2517,108053,606,147,57,5,20,8,2517,22,522,809,452,606,528,78,1579,24,409,14,221,432,84,80,0,52285,29365,1931,1264,105,2517,1251,2517,493,36,081,049202
2317,65357,812,315,7,0,0,97,2317,787,0,1009,435,812,596,216,1670,63,418,53,87,281,51,0,6,41786,38098,1974,1080,131,2317,1143,2304,468,36,081,049301
3126,58384,983,566,107,13,64,181,3126,744,76,709,1449,983,516,467,2005,32,613,105,35,362,115,4,0,31758,34044,2411,1543,240,2956,1517,2819,622,36,081,049302
1299,97250,507,338,43,0,19,31,1299,616,0,109,555,507,297,210,1076,38,272,55,57,107,154,7,8,54186,56707,1167,749,16,1299,562,1299,179,36,081,049500
2967,88125,906,127,0,0,20,46,2967,21,960,1109,473,906,759,147,2300,61,441,86,145,521,84,60,18,54345,38929,2699,1579,105,2967,1471,2967,216,36,081,049600
2992,61563,940,453,34,16,0,232,2992,933,6,1022,943,940,730,210,1949,83,657,92,157,391,55,31,0,49653,24525,2487,1593,199,2992,1448,2992,235,36,081,049700
5289,85759,1519,893,116,113,59,175,5289,650,27,3494,932,1519,1161,358,3852,131,743,53,381,740,382,52,1,38523,33170,4299,2922,227,5289,2653,5288,376,36,081,049900
4746,74951,1594,1477,152,44,116,328,4746,162,3385,367,574,1594,990,604,3434,166,778,225,366,629,133,36,0,53295,40123,3942,2606,209,4466,1987,4454,327,36,081,050000
1495,93182,480,156,31,0,7,37,1495,0,1093,38,204,480,393,87,1072,12,253,63,293,123,68,0,0,43095,39338,1291,847,39,1495,682,1495,107,36,081,050201
1534,110357,426,123,18,0,15,55,1534,27,984,270,138,426,350,76,936,0,255,50,83,170,82,0,8,51731,29716,1187,817,101,1534,726,1534,214,36,081,050202
1715,130179,537,182,14,0,0,62,1715,34,1142,71,196,537,457,80,1253,10,270,42,129,243,145,5,25,72386,58356,1425,914,22,1715,750,1714,148,36,081,050400
1891,109728,601,308,22,15,26,87,1891,946,0,614,272,601,491,110,1355,100,291,5,67,460,65,12,0,42315,47786,1692,1106,22,1891,853,1891,66,36,081,050500
1615,106786,430,77,0,12,0,29,1615,0,1141,238,96,430,384,46,1235,46,333,26,128,164,132,0,13,50000,38125,1420,814,27,1615,738,1615,142,36,081,050600
3267,98274,1250,618,33,0,50,258,3267,1588,0,998,664,1250,863,387,2656,79,697,35,202,665,201,77,87,59531,54625,2951,1887,141,3267,1521,3267,408,36,081,050700
1985,79432,666,257,0,24,24,51,1985,6,1601,267,99,666,426,240,1397,50,212,67,145,387,17,0,0,31957,36629,1693,1038,89,1985,982,1985,249,36,081,050800
1568,91250,428,125,0,0,0,21,1568,38,1089,325,90,428,286,142,936,14,262,47,90,113,74,22,0,54737,30377,1227,737,48,1568,709,1568,301,36,081,051000
2542,110357,830,225,8,14,55,56,2542,1528,31,305,678,830,641,189,1758,8,405,28,191,308,171,12,13,56439,60664,2141,1292,80,2542,1254,2542,318,36,081,051100
2657,103214,718,167,0,0,24,64,2657,52,1755,328,318,718,615,103,1892,46,316,157,227,272,137,0,17,53469,40128,2320,1497,100,2657,1309,2656,265,36,081,051200
2831,104583,818,340,34,25,44,86,2831,995,22,743,939,818,569,249,2015,110,560,55,198,313,95,33,0,59961,49615,2338,1305,148,2831,1469,2831,401,36,081,051300
3141,96792,1186,342,25,36,0,49,3141,2022,0,400,643,1186,855,331,2078,100,542,114,187,337,263,0,17,64082,49583,2378,1659,100,3141,1490,3141,105,36,081,051500
2281,122826,626,162,0,0,17,70,2281,85,1543,9,458,626,534,92,1605,48,333,71,223,238,144,9,0,42292,46300,1918,1359,164,2275,1079,2281,207,36,081,051600
1911,111413,784,317,25,0,34,14,1911,1355,0,176,314,784,481,303,1484,34,464,34,119,287,178,0,19,60651,61875,1684,1250,27,1911,857,1911,219,36,081,051700
2233,114583,632,67,16,0,0,36,2233,6,1606,0,299,632,505,127,1645,11,640,93,102,249,76,0,11,44554,32225,1949,1331,28,2233,1015,2233,120,36,081,051800
1544,102950,500,81,34,0,9,0,1544,20,1300,46,58,500,373,127,1088,34,285,47,123,207,103,0,28,56625,49013,1242,726,103,1534,774,1524,43,36,081,052000
1798,100806,701,325,20,55,17,62,1798,1084,1,90,615,701,474,227,1249,0,362,22,101,250,138,38,0,83508,55268,1432,836,24,1798,827,1798,197,36,081,052100
2286,92833,532,99,0,0,35,40,2286,0,1739,131,210,532,466,66,1668,72,520,132,107,245,83,6,1,40875,33438,1915,1150,183,2286,1094,2286,314,36,081,052200
2217,110357,622,148,0,0,12,44,2217,0,1756,180,212,622,503,119,1426,14,266,89,93,326,109,22,0,51929,45500,1758,1099,40,2217,920,2203,335,36,081,052400
2301,72031,805,379,40,50,22,95,2301,1126,0,187,958,805,555,250,1700,44,702,21,159,241,111,42,0,54000,40551,1908,1309,65,2301,1301,2301,152,36,081,052500
2312,93000,762,229,0,5,14,51,2312,91,1562,93,259,762,429,333,1662,46,461,67,134,150,205,32,0,57859,53050,1900,1164,12,2312,1255,2300,298,36,081,052600
1720,81477,531,214,11,5,9,85,1720,0,1267,0,182,531,348,183,1188,68,245,204,60,177,96,23,11,66300,35400,1337,745,57,1720,800,1720,171,36,081,052800
2535,110938,637,127,59,0,6,24,2535,47,2055,15,270,637,533,104,1769,64,540,98,177,217,101,22,11,45230,50795,2043,1270,29,2535,1236,2535,109,36,081,053000
3393,64307,1359,705,107,121,153,156,3393,1928,3,123,1070,1359,1029,330,2528,120,953,128,242,470,55,0,0,69492,28815,2806,1864,184,3393,1701,3393,416,36,081,053100
2185,98850,609,108,17,0,0,33,2185,5,1725,86,345,609,549,60,1471,16,405,40,147,201,86,16,0,39464,53967,1727,990,7,2185,921,2142,182,36,081,053200
1813,104688,569,107,11,0,0,44,1813,18,1543,51,195,569,441,128,1432,58,456,51,153,142,133,4,0,61731,49712,1533,928,62,1813,870,1813,83,36,081,053401
1249,63816,470,306,28,42,32,106,1249,355,0,81,813,470,315,155,869,32,293,45,70,105,122,0,0,50368,43125,958,749,33,1249,662,1231,225,36,081,053501
0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,-666666666,0,0,0,0,0,0,0,36,081,053502
1816,-666666666,722,280,8,0,255,0,1816,34,897,276,583,722,381,341,1466,50,539,35,82,213,163,8,4,53424,67321,1565,767,84,1816,727,1816,289,36,081,053601
1800,117155,432,68,0,0,0,44,1800,12,1387,38,190,432,409,23,1315,68,288,132,111,185,94,6,0,45208,54539,1413,835,126,1800,853,1790,125,36,081,053800
4210,84183,1537,916,146,56,61,123,4210,1340,167,851,1689,1537,828,709,3190,156,700,121,224,842,475,0,13,52654,51933,3653,2605,164,4193,1973,4205,483,36,081,053901
106,-666666666,37,4,0,0,0,0,106,102,0,0,4,37,33,4,74,0,22,0,4,15,8,0,0,-666666666,101250,74,53,22,106,42,106,0,36,081,053902
4194,80270,1379,548,28,18,59,132,4194,29,2430,415,878,1379,892,487,3170,119,752,261,275,585,132,25,0,52024,36748,3681,2146,194,4107,1997,4194,587,36,081,054000
5441,90461,1608,283,28,0,79,113,5441,280,1021,1344,1788,1608,1428,180,3903,162,1200,163,458,443,273,25,26,46450,25662,4571,2717,199,5439,2766,5288,468,36,081,054200
3438,60368,1377,1065,151,31,138,255,3438,1215,21,180,1971,1377,854,523,2781,120,1039,91,216,515,79,15,19,34438,31346,3016,2055,168,3438,1689,3438,371,36,081,054500
4680,115076,1468,1251,75,100,26,178,4680,1020,293,689,2630,1468,871,597,3182,155,539,153,349,793,113,165,0,48827,46378,3787,2816,128,4680,2183,4680,580,36,081,054700
2430,83533,683,106,0,0,14,46,2430,56,410,1289,311,683,636,47,1875,57,299,87,392,395,62,17,19,39464,33250,2010,1122,49,2424,1121,2430,175,36,081,054800
5734,95897,1586,1543,37,216,128,226,5734,1264,125,409,3734,1586,1015,571,3761,60,877,105,207,816,258,13,31,49282,36301,4379,3251,156,5723,2994,5669,641,36,081,054900
4419,85947,1604,1475,88,75,119,327,4419,1808,276,491,1616,1604,808,796,2934,121,573,116,190,835,299,9,56,47024,38309,3694,2612,114,4419,1954,4419,633,36,081,055100
2790,61895,1006,519,104,63,11,163,2790,296,310,1403,566,1006,695,311,2117,68,342,58,178,453,149,127,12,43254,27409,2368,1450,157,2745,1337,2745,214,36,081,055200
3131,91604,1036,981,90,109,52,201,3131,420,83,615,1931,1036,690,346,2166,18,641,21,132,671,166,0,16,51667,38068,2550,2034,190,3125,1572,3131,279,36,081,055300
2683,92679,791,346,43,3,45,65,2683,272,272,1221,661,791,607,184,2038,97,498,87,203,463,98,7,0,30625,35814,2392,1500,98,2683,1390,2683,357,36,081,055400
2426,108417,783,573,68,10,32,135,2426,325,151,152,1756,783,473,310,1721,116,380,8,178,311,72,43,13,44935,40577,2097,1422,31,2387,1264,2412,190,36,081,055500
2233,130338,698,109,0,0,65,24,2233,98,214,824,785,698,628,70,1559,38,244,35,106,394,232,27,0,42019,65664,1864,1131,81,2233,1222,2233,114,36,081,055600
3767,85750,1429,1226,78,138,169,153,3767,1496,114,105,1988,1429,694,735,2718,14,515,0,176,879,292,30,13,47059,31482,3304,2229,190,3767,1696,3767,369,36,081,055700
1587,72841,675,161,0,0,0,112,1587,119,109,620,554,675,452,223,1266,146,332,11,106,271,55,10,5,49567,38542,1350,989,93,1587,723,1587,159,36,081,055800
1106,80221,356,271,26,21,34,75,1106,222,77,110,678,356,231,125,764,13,142,24,67,267,59,0,0,37417,47850,910,608,13,1106,460,1106,204,36,081,055900
1668,96905,456,98,8,9,19,49,1668,153,36,1081,243,456,392,64,1202,28,276,70,57,294,110,18,0,48735,33125,1361,810,19,1668,792,1663,108,36,081,056000
12,-666666666,4,0,0,0,0,0,12,12,0,0,0,4,4,0,9,0,0,5,4,0,0,0,0,-666666666,-666666666,12,12,0,12,9,12,0,36,081,056100
1339,100441,496,52,0,0,21,19,1339,313,145,437,410,496,305,191,1032,0,265,8,83,192,192,7,0,42404,32610,1204,648,42,1339,583,1339,8,36,081,056200
1493,76875,487,230,7,23,15,110,1493,236,121,333,449,487,328,159,1083,39,234,35,105,116,59,0,0,45536,54931,1249,802,129,1493,759,1493,97,36,081,056400
1883,129327,583,311,31,0,0,24,1883,264,52,43,1465,583,400,183,1320,42,368,55,97,315,137,17,32,59788,35313,1505,1147,68,1883,1110,1883,44,36,081,056500
1513,74022,474,211,0,52,1,116,1513,39,517,309,228,474,408,66,1242,27,470,41,50,252,189,31,0,78393,30341,1354,768,136,1513,775,1513,312,36,081,056600
4538,108750,1592,623,28,13,0,169,4538,1730,68,10,2730,1592,1105,487,3493,119,876,159,307,690,287,0,23,56528,42870,3822,2769,148,4538,2324,4538,269,36,081,056700
4808,103661,1621,573,33,36,35,206,4808,294,2670,184,955,1621,1370,251,3648,65,720,221,295,856,556,42,24,46688,52825,4118,2853,245,4799,2287,4719,364,36,081,056800
4162,78854,1473,1175,112,41,48,400,4162,1863,0,90,2178,1473,1004,469,2636,17,607,192,166,582,153,9,27,56296,29085,3376,2372,185,4162,1930,4162,641,36,081,057700
1636,73125,634,489,44,69,32,127,1636,721,37,0,841,634,377,257,1127,48,283,69,54,249,72,9,23,42188,36488,1366,934,74,1636,834,1636,212,36,081,057900
4369,112034,1101,229,17,0,9,58,4369,89,3167,104,349,1101,987,114,3007,72,670,437,159,560,199,0,43,40700,38327,3634,2564,324,4369,1917,4305,185,36,081,058000
2844,74556,1221,788,0,42,25,164,2844,1004,15,89,1413,1221,777,444,2111,69,558,36,149,543,189,22,0,59896,46282,2444,1729,93,2844,1369,2844,201,36,081,058100
5568,127837,1501,348,41,0,56,125,5568,196,3587,416,840,1501,1335,166,3721,172,580,360,318,578,207,74,19,41575,51802,4533,3143,361,5553,2492,5446,226,36,081,058200
3656,101431,1409,1028,82,54,60,180,3656,2156,108,254,913,1409,980,429,2777,64,628,116,201,705,317,36,44,68568,55098,3008,2072,110,3656,1714,3656,429,36,081,058300
4265,96897,1633,1254,41,163,85,183,4265,2420,113,457,1130,1633,924,709,3191,54,350,77,398,1022,388,122,0,55729,51622,3724,2837,225,4265,2159,4265,326,36,081,058500
3470,93281,1394,1079,209,56,82,123,3470,2021,94,202,978,1394,910,484,2663,224,599,153,189,706,298,51,0,74073,47450,2867,2076,133,3470,1713,3470,292,36,081,058700
5136,67801,1931,1811,69,76,312,472,5136,2653,126,177,2084,1931,940,991,3578,34,837,233,132,1150,417,36,11,46132,40109,3998,3049,262,5136,2596,5073,1249,36,081,058900
1207,76917,393,52,15,0,0,32,1207,173,854,45,102,393,288,105,902,22,181,95,45,196,109,12,0,36513,31845,1031,673,47,1207,629,1207,130,36,081,059000
4920,61314,2176,1781,257,3,242,648,4920,1793,24,332,2551,2176,1195,981,3816,121,1014,195,216,662,448,23,79,46875,32174,4263,3113,225,4920,2717,4920,885,36,081,059100
1343,91250,459,42,0,0,0,16,1343,5,1212,60,32,459,315,144,940,13,181,42,59,249,115,0,9,49044,36150,1174,692,9,1343,618,1343,217,36,081,059200
4062,82917,1552,1090,47,24,53,260,4062,2376,57,241,1287,1552,930,622,2787,58,559,111,200,640,274,103,19,62750,47383,3408,1983,157,4062,1913,4062,770,36,081,059300
1766,147250,527,23,14,0,0,0,1766,21,1529,0,113,527,453,74,1429,50,246,47,163,331,250,15,20,63315,52750,1511,1025,107,1766,889,1766,0,36,081,059400
1890,72222,730,446,18,44,40,101,1890,1145,18,64,663,730,541,189,1500,36,313,40,109,280,157,75,26,55580,51208,1629,1028,118,1890,921,1890,319,36,081,059501
2881,56467,921,646,9,51,107,286,2881,909,25,294,1649,921,770,151,1705,139,224,71,182,243,64,33,15,72891,22219,2042,1240,18,2877,1503,2877,745,36,081,059502
1520,100625,534,35,0,0,2,2,1520,13,1119,1,348,534,379,155,1124,66,393,53,35,175,170,50,0,19736,53125,1326,614,65,1520,645,1520,98,36,081,059600
1648,87692,548,247,30,0,17,81,1648,42,1381,0,133,548,438,110,1071,10,167,78,152,238,79,3,30,57656,45850,1238,807,17,1648,573,1611,84,36,081,059800
1439,89583,482,174,7,19,44,80,1439,728,1,218,461,482,385,97,1097,6,287,37,92,261,51,12,5,52396,44125,1238,815,65,1439,718,1438,140,36,081,059900
1041,100000,436,73,30,6,5,0,1041,0,864,0,35,436,326,110,800,36,162,33,111,140,159,0,0,28600,77986,903,611,42,1041,493,1041,108,36,081,060000
2405,83125,868,435,0,24,64,121,2405,1497,6,88,808,868,585,283,1693,19,583,19,112,382,75,32,21,70885,67588,1939,1154,39,2405,1258,2405,288,36,081,060100
1884,107067,717,332,15,22,6,66,1884,876,0,97,875,717,500,217,1450,46,459,28,152,298,150,34,6,82049,69792,1579,939,45,1884,867,1884,141,36,081,060300
1276,135147,506,88,0,36,0,46,1276,0,1164,11,101,506,333,173,1038,37,254,83,82,212,66,8,8,73514,51319,1131,791,26,1276,542,1276,94,36,081,060600
0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,-666666666,0,0,0,0,0,0,0,36,081,060701
1473,148583,473,101,10,0,0,34,1473,17,1278,155,5,473,345,128,1089,0,216,32,80,284,187,35,47,47308,66250,1158,821,24,1473,699,1392,89,36,081,060800
1250,87500,412,28,0,0,14,0,1250,30,1148,0,23,412,308,104,1016,0,196,59,113,197,98,27,0,58750,46974,1134,631,14,1239,526,1250,72,36,081,061000
1994,132969,505,32,10,22,0,0,1994,8,1768,53,15,505,489,16,1638,39,351,293,68,410,211,9,8,75331,57500,1836,1038,73,1994,868,1994,41,36,081,061200
5096,83125,1812,1449,170,139,85,478,5096,1848,104,354,2757,1812,1035,777,3702,78,1118,140,247,752,219,7,36,43182,31845,4193,2921,370,5096,2815,5096,644,36,081,061301
0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,-666666666,0,0,0,0,0,0,0,36,081,061302
1557,143468,428,32,2,0,0,17,1557,31,1366,36,65,428,353,75,1022,0,134,23,120,247,145,20,0,52500,52083,1188,648,37,1557,692,1557,68,36,081,061400
2446,105192,772,91,0,0,0,15,2446,34,2270,0,100,772,541,231,1713,69,441,75,137,327,201,40,24,40478,47695,2033,1230,76,2379,1006,2446,68,36,081,061601
1081,105682,386,28,0,0,0,0,1081,32,650,0,300,386,268,118,828,13,145,38,109,209,60,7,0,58958,55625,973,617,23,1081,562,1081,29,36,081,061602
1765,91638,716,156,0,0,0,77,1765,25,1339,91,233,716,412,304,1368,100,272,49,54,311,134,50,0,50213,68026,1606,923,23,1765,855,1737,143,36,081,061800
3123,77794,1170,765,55,11,61,264,3123,2211,0,164,594,1170,685,485,2302,114,477,33,154,507,276,12,16,58266,23646,2688,1996,126,3123,2133,3123,381,36,081,061900
1456,118646,504,44,0,26,0,0,1456,19,1295,0,96,504,422,82,1208,54,248,53,119,307,135,10,0,58646,57938,1377,787,21,1456,636,1456,16,36,081,062000
3178,91940,1025,542,103,76,22,103,3178,1711,232,185,1024,1025,857,168,2192,188,350,14,223,552,125,31,52,44479,53750,2501,1490,21,3165,1722,3161,170,36,081,062100
2088,119632,675,72,0,0,9,42,2088,110,1817,0,98,675,503,172,1682,30,239,83,169,309,164,44,0,50887,59837,1831,1107,44,2088,841,2076,124,36,081,062200
2273,79107,906,523,44,13,102,29,2273,1560,127,0,573,906,606,300,1631,49,559,67,183,283,115,12,0,59500,58393,1883,986,48,2266,1179,2273,274,36,081,062300
0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,-666666666,0,0,0,0,0,0,0,36,081,062400
2545,75375,935,424,27,16,28,95,2545,1408,68,64,969,935,649,286,1842,37,615,109,121,300,124,16,20,45216,55048,2099,1156,43,2545,1315,2545,117,36,081,062500
2972,115167,886,100,6,0,3,18,2972,38,2326,160,391,886,685,201,2045,71,499,154,178,315,140,0,0,64205,52965,2472,1542,40,2932,1334,2963,128,36,081,062600
2915,76382,1107,497,110,38,0,83,2915,1380,2,194,1282,1107,824,283,2089,50,710,82,320,323,37,0,16,57835,42042,2404,1504,140,2899,1357,2915,115,36,081,062700
3250,96908,1218,877,268,41,0,123,3250,1508,87,352,1229,1218,918,300,2200,98,582,140,312,398,212,14,15,55833,33393,2482,1680,49,3250,1838,3250,286,36,081,062900
1720,124773,598,60,15,0,13,9,1720,21,1558,46,69,598,406,192,1448,67,204,37,154,487,141,19,7,51923,50318,1552,880,18,1720,777,1720,61,36,081,063000
2462,112500,718,109,0,8,0,0,2462,50,2228,0,79,718,562,156,1643,49,367,56,107,340,211,16,6,55089,45326,1963,1267,22,2462,1195,2426,125,36,081,063200
1607,128114,514,232,22,5,8,48,1607,931,0,60,616,514,414,100,1069,69,332,35,109,159,181,0,7,62981,64219,1176,852,13,1607,630,1607,17,36,081,063301
1963,142891,585,167,3,13,7,10,1963,1215,0,20,728,585,458,127,1275,41,286,72,63,137,130,6,44,70625,49107,1390,911,12,1963,716,1963,152,36,081,063302
2637,89688,882,288,30,19,59,73,2637,1676,15,129,777,882,717,165,1802,164,275,64,103,423,209,45,15,61667,65926,2043,1311,88,2606,1113,2627,178,36,081,063500
3542,91705,1265,340,0,0,32,93,3542,2364,36,264,714,1265,1047,218,2371,98,715,132,165,471,122,26,31,67163,51029,2662,1264,39,3542,1956,3459,599,36,081,063700
3404,140870,1120,65,7,0,13,22,3404,103,2889,91,254,1120,789,331,2873,93,669,134,306,712,327,18,1,54046,64310,3063,2011,106,3404,1784,3400,244,36,081,063800
3189,115156,1039,395,37,0,44,73,3189,1094,166,172,1757,1039,667,372,2338,23,493,38,306,562,240,67,25,61510,49476,2693,1766,39,3189,1343,3189,175,36,081,063900
2392,96094,997,96,0,0,20,7,2392,1596,9,405,289,997,586,411,1839,100,395,52,172,317,282,110,0,63472,47188,2028,1135,87,2392,1181,2356,104,36,081,064101
0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,-666666666,0,0,0,0,0,0,0,36,081,064102
1860,85000,762,322,27,22,14,150,1860,970,27,287,498,762,423,339,1281,2,191,32,79,319,158,31,20,72212,55388,1443,863,54,1860,850,1860,326,36,081,064500
3247,128750,1094,183,0,0,36,24,3247,27,2891,52,122,1094,863,231,2506,5,706,74,241,443,349,75,0,45313,62880,2783,1875,94,3247,1480,3229,90,36,081,064600
2807,136111,876,133,0,6,0,0,2807,33,2523,0,147,876,702,174,2048,45,397,84,208,406,205,114,28,62319,71372,2266,1396,35,2807,1360,2785,168,36,081,065000
3288,98821,936,268,44,0,21,52,3288,94,2147,112,527,936,750,186,2230,89,422,70,275,371,174,32,13,37363,48966,2626,1686,74,3288,1553,3244,396,36,081,065401
